year,race_name,session_name,session_kind,team,reference_driver_code,comparison_driver_code,raw_laps,reference_raw_laps,comparison_raw_laps,missing_lap_time_laps,pit_laps,deleted_laps,inaccurate_laps,lap1_laps,final_driver_laps,non_green_laps,sc_vsc_laps,large_position_change_laps,stint_outlier_laps,lap_level_weather_unreliable_laps,weather_mode_excluded_laps,non_quick_qualifying_laps,valid_laps,candidate_matched_pairs,matched_pair_rows,skip_reason
2022,São Paulo Grand Prix,Qualifying,qualifying,Williams,ALB,LAT,34,21,13,4,12,0,12,2,2,0,0,0,5,0,0,13,9,3,3,
2022,Abu Dhabi Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,114,57,57,0,6,0,8,2,2,2,0,4,13,0,0,0,89,30,30,
2022,Abu Dhabi Grand Prix,Race,race,AlphaTauri,GAS,TSU,115,57,58,0,6,0,8,2,2,2,0,3,13,0,0,0,93,28,28,
2022,Abu Dhabi Grand Prix,Race,race,Alpine,ALO,OCO,85,27,58,0,7,0,9,2,2,1,0,2,7,0,0,0,68,17,17,
2022,Abu Dhabi Grand Prix,Race,race,Aston Martin,STR,VET,116,58,58,0,6,0,8,2,2,2,0,6,10,0,0,0,93,31,31,
2022,Abu Dhabi Grand Prix,Race,race,Ferrari,LEC,SAI,116,58,58,0,6,0,8,2,2,2,0,1,11,0,0,0,96,32,32,
2022,Abu Dhabi Grand Prix,Race,race,Haas F1 Team,MAG,MSC,114,57,57,0,6,0,8,2,2,2,0,2,17,0,0,0,87,30,30,
2022,Abu Dhabi Grand Prix,Race,race,McLaren,NOR,RIC,116,58,58,0,6,0,8,2,2,2,0,2,9,0,0,0,96,34,34,
2022,Abu Dhabi Grand Prix,Race,race,Mercedes,HAM,RUS,113,55,58,0,7,0,9,2,2,2,0,4,11,0,0,0,92,32,32,
2022,Abu Dhabi Grand Prix,Race,race,Red Bull Racing,PER,VER,116,58,58,0,6,0,8,2,2,3,0,2,14,0,0,0,90,28,28,
2022,Abu Dhabi Grand Prix,Race,race,Williams,ALB,LAT,112,57,55,0,9,0,11,2,2,2,0,4,12,0,0,0,88,38,38,
2022,Abu Dhabi Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,18,6,12,6,12,0,12,2,2,3,0,0,0,0,0,0,4,1,0,insufficient_matched_pairs
2022,Abu Dhabi Grand Prix,Qualifying,qualifying,AlphaTauri,GAS,TSU,24,9,15,8,16,0,16,2,2,2,0,0,0,0,0,0,8,3,3,
2022,Abu Dhabi Grand Prix,Qualifying,qualifying,Alpine,ALO,OCO,29,12,17,10,20,0,20,2,2,2,0,0,0,0,0,0,8,2,0,insufficient_matched_pairs
2022,Abu Dhabi Grand Prix,Qualifying,qualifying,Aston Martin,STR,VET,33,15,18,9,18,0,18,2,2,2,0,0,0,0,0,4,9,4,4,
2022,Abu Dhabi Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,33,17,16,11,20,0,21,2,2,2,0,0,0,0,0,1,10,4,4,
2022,Abu Dhabi Grand Prix,Qualifying,qualifying,Haas F1 Team,MAG,MSC,24,9,15,7,12,0,13,2,2,2,0,0,1,0,0,2,7,2,0,insufficient_matched_pairs
2022,Abu Dhabi Grand Prix,Qualifying,qualifying,McLaren,NOR,RIC,32,17,15,11,22,0,22,2,2,2,0,0,0,0,0,0,10,3,3,
2022,Abu Dhabi Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,41,21,20,12,24,0,24,2,2,2,0,0,1,0,0,3,12,5,5,
2022,Abu Dhabi Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,35,18,17,12,24,0,24,2,2,2,0,0,0,0,0,0,11,4,4,
2022,Abu Dhabi Grand Prix,Qualifying,qualifying,Williams,ALB,LAT,18,9,9,5,10,0,10,2,2,2,0,0,1,0,0,2,4,2,0,insufficient_matched_pairs
2023,Bahrain Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,113,57,56,0,10,0,16,2,2,8,4,6,9,0,0,0,84,24,24,
2023,Bahrain Grand Prix,Race,race,AlphaTauri,DEV,TSU,113,56,57,0,10,0,14,2,2,8,4,4,8,0,0,0,87,31,31,
2023,Bahrain Grand Prix,Race,race,Alpine,GAS,OCO,98,57,41,0,13,0,16,2,2,8,3,4,7,0,0,0,71,24,24,
2023,Bahrain Grand Prix,Race,race,Aston Martin,ALO,STR,114,57,57,0,8,0,13,2,2,8,3,4,10,0,0,0,85,37,37,
2023,Bahrain Grand Prix,Race,race,Ferrari,LEC,SAI,97,40,57,1,8,0,12,2,2,7,2,0,7,0,0,0,74,29,29,
2023,Bahrain Grand Prix,Race,race,Haas F1 Team,HUL,MAG,112,56,56,0,12,0,14,2,2,8,4,6,9,0,0,0,85,39,39,
2023,Bahrain Grand Prix,Race,race,McLaren,NOR,PIA,68,55,13,0,13,0,16,2,2,6,1,4,5,0,0,0,44,7,0,insufficient_matched_pairs
2023,Bahrain Grand Prix,Race,race,Mercedes,HAM,RUS,114,57,57,0,8,0,13,2,2,8,3,1,8,0,0,0,88,40,40,
2023,Bahrain Grand Prix,Race,race,Red Bull Racing,PER,VER,114,57,57,0,8,0,14,2,2,8,4,0,8,0,0,0,88,35,35,
2023,Bahrain Grand Prix,Race,race,Williams,ALB,SAR,113,57,56,0,12,0,14,2,2,8,4,5,4,0,0,0,92,42,42,
2023,Bahrain Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,24,12,12,8,16,0,16,2,2,0,0,0,0,0,0,0,8,4,4,
2023,Bahrain Grand Prix,Qualifying,qualifying,AlphaTauri,DEV,TSU,24,9,15,10,16,0,16,2,2,2,0,0,0,0,0,0,8,3,3,
2023,Bahrain Grand Prix,Qualifying,qualifying,Alpine,GAS,OCO,21,6,15,8,14,0,14,2,2,0,0,0,0,0,0,0,7,2,0,insufficient_matched_pairs
2023,Bahrain Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,33,15,18,12,22,0,22,2,2,0,0,0,0,0,0,0,11,3,3,
2023,Bahrain Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,35,17,18,15,24,0,24,2,2,2,0,0,0,0,0,1,10,3,3,
2023,Bahrain Grand Prix,Qualifying,qualifying,Haas F1 Team,HUL,MAG,23,17,6,9,16,0,16,2,2,1,0,0,0,0,0,0,7,2,0,insufficient_matched_pairs
2023,Bahrain Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,20,13,7,8,14,0,14,2,2,2,0,0,0,0,0,0,6,2,0,insufficient_matched_pairs
2023,Bahrain Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,30,15,15,10,20,0,20,2,2,0,0,0,0,0,0,0,10,3,3,
2023,Bahrain Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,30,15,15,12,22,0,22,2,2,2,0,0,0,0,0,0,8,3,3,
2023,Bahrain Grand Prix,Qualifying,qualifying,Williams,ALB,SAR,14,8,6,5,10,0,10,2,2,0,0,0,0,0,0,0,4,2,0,insufficient_matched_pairs
2023,Saudi Arabian Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,99,49,50,1,10,0,16,2,2,8,8,2,14,0,0,0,67,18,18,
2023,Saudi Arabian Grand Prix,Race,race,AlphaTauri,DEV,TSU,100,50,50,1,4,0,10,2,2,8,8,1,9,0,0,0,79,37,37,
2023,Saudi Arabian Grand Prix,Race,race,Alpine,GAS,OCO,100,50,50,2,4,0,13,2,2,8,8,3,9,0,0,0,76,33,33,
2023,Saudi Arabian Grand Prix,Race,race,Aston Martin,ALO,STR,67,50,17,3,4,0,8,2,2,5,4,1,7,0,0,0,50,8,8,
2023,Saudi Arabian Grand Prix,Race,race,Ferrari,LEC,SAI,100,50,50,2,4,0,13,2,2,8,8,2,8,0,0,0,78,26,26,
2023,Saudi Arabian Grand Prix,Race,race,Haas F1 Team,HUL,MAG,100,50,50,0,4,0,14,2,2,8,8,2,7,0,0,0,77,31,31,
2023,Saudi Arabian Grand Prix,Race,race,McLaren,NOR,PIA,100,50,50,0,6,0,13,2,2,8,8,0,5,0,0,0,80,12,12,
2023,Saudi Arabian Grand Prix,Race,race,Mercedes,HAM,RUS,100,50,50,4,4,0,8,2,2,8,6,0,10,0,0,0,78,20,20,
2023,Saudi Arabian Grand Prix,Race,race,Red Bull Racing,PER,VER,100,50,50,4,4,0,8,2,2,8,6,0,8,0,0,0,81,40,40,
2023,Saudi Arabian Grand Prix,Race,race,Williams,ALB,SAR,77,27,50,2,5,0,11,2,2,8,8,5,7,0,0,0,58,15,15,
2023,Saudi Arabian Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,36,18,18,8,16,0,16,2,2,8,0,0,6,0,0,6,12,3,3,
2023,Saudi Arabian Grand Prix,Qualifying,qualifying,AlphaTauri,DEV,TSU,20,10,10,4,10,0,10,2,2,5,0,0,2,0,0,3,5,2,0,insufficient_matched_pairs
2023,Saudi Arabian Grand Prix,Qualifying,qualifying,Alpine,GAS,OCO,47,23,24,10,20,0,20,2,2,8,0,0,3,0,0,12,11,3,3,
2023,Saudi Arabian Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,38,18,20,10,18,0,19,2,2,8,0,0,3,0,0,5,12,3,3,
2023,Saudi Arabian Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,43,19,24,15,18,0,24,2,2,7,0,0,1,0,0,4,13,4,4,
2023,Saudi Arabian Grand Prix,Qualifying,qualifying,Haas F1 Team,HUL,MAG,35,18,17,10,16,0,18,2,2,7,0,0,2,0,0,6,9,4,4,
2023,Saudi Arabian Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,27,4,23,8,12,0,14,2,2,3,0,0,3,0,0,3,10,1,0,insufficient_matched_pairs
2023,Saudi Arabian Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,42,21,21,12,24,0,24,2,2,7,0,0,4,0,0,4,14,5,5,
2023,Saudi Arabian Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,24,18,6,9,16,0,17,2,2,5,0,0,0,0,0,1,6,1,0,insufficient_matched_pairs
2023,Saudi Arabian Grand Prix,Qualifying,qualifying,Williams,ALB,SAR,17,9,8,6,10,0,10,2,2,4,0,0,0,0,0,3,3,1,0,insufficient_matched_pairs
2023,Australian Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,116,58,58,13,19,0,28,2,2,22,19,2,4,0,0,0,84,42,42,
2023,Australian Grand Prix,Race,race,AlphaTauri,DEV,TSU,115,57,58,12,14,0,29,2,2,23,19,1,5,1,0,0,80,6,0,insufficient_matched_pairs
2023,Australian Grand Prix,Race,race,Alpine,GAS,OCO,114,57,57,10,10,0,24,2,2,22,18,1,7,2,0,0,81,36,36,
2023,Australian Grand Prix,Race,race,Aston Martin,ALO,STR,116,58,58,12,12,0,26,2,2,22,18,1,4,0,0,0,84,42,42,
2023,Australian Grand Prix,Race,race,Ferrari,LEC,SAI,59,1,58,7,7,0,14,2,2,12,10,2,3,0,0,0,41,0,0,missing_lap_time_data
2023,Australian Grand Prix,Race,race,Haas F1 Team,HUL,MAG,111,58,53,9,9,0,22,2,2,19,17,3,4,0,0,0,84,41,41,
2023,Australian Grand Prix,Race,race,McLaren,NOR,PIA,116,58,58,12,13,0,26,2,2,22,18,0,5,0,0,0,83,41,41,
2023,Australian Grand Prix,Race,race,Mercedes,HAM,RUS,76,58,18,8,9,0,20,2,2,17,15,2,3,0,0,0,52,8,8,
2023,Australian Grand Prix,Race,race,Red Bull Racing,PER,VER,116,58,58,12,15,0,26,2,2,22,18,0,4,0,0,0,84,39,39,
2023,Australian Grand Prix,Race,race,Williams,ALB,SAR,64,7,57,7,10,0,19,2,2,16,13,0,5,1,0,0,39,2,0,insufficient_matched_pairs
2023,Australian Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,24,12,12,4,8,0,8,2,2,4,0,0,4,0,0,6,8,4,4,
2023,Australian Grand Prix,Qualifying,qualifying,AlphaTauri,DEV,TSU,45,23,22,9,16,0,16,2,2,9,0,0,4,0,0,13,12,3,3,
2023,Australian Grand Prix,Qualifying,qualifying,Alpine,GAS,OCO,43,25,18,7,13,0,13,2,2,6,0,0,8,0,0,15,15,3,3,
2023,Australian Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,52,26,26,12,20,0,20,2,2,10,0,0,8,0,0,15,15,3,3,
2023,Australian Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,53,25,28,14,24,0,24,2,2,10,0,0,5,0,0,15,12,3,3,
2023,Australian Grand Prix,Qualifying,qualifying,Haas F1 Team,HUL,MAG,44,26,18,10,20,0,20,2,2,9,0,0,2,0,0,8,12,5,5,
2023,Australian Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,36,24,12,5,12,0,12,2,2,7,0,0,3,0,0,12,9,3,3,
2023,Australian Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,57,28,29,10,20,0,20,2,2,10,0,0,7,0,0,19,18,5,5,
2023,Australian Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,26,2,24,7,14,0,14,2,2,7,0,0,3,0,0,3,8,0,0,insufficient_matched_pairs
2023,Australian Grand Prix,Qualifying,qualifying,Williams,ALB,SAR,39,27,12,9,15,0,15,2,2,6,0,0,4,0,0,12,11,3,3,
2023,Azerbaijan Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,86,50,36,3,9,0,15,2,2,13,8,2,6,0,0,0,61,21,21,
2023,Azerbaijan Grand Prix,Race,race,AlphaTauri,DEV,TSU,61,10,51,2,2,0,9,2,2,9,5,1,3,0,0,0,46,2,0,insufficient_matched_pairs
2023,Azerbaijan Grand Prix,Race,race,Alpine,GAS,OCO,102,51,51,2,7,0,16,2,2,14,8,4,8,0,0,0,73,15,15,
2023,Azerbaijan Grand Prix,Race,race,Aston Martin,ALO,STR,102,51,51,5,4,0,8,2,2,14,6,0,6,0,0,0,80,38,38,
2023,Azerbaijan Grand Prix,Race,race,Ferrari,LEC,SAI,102,51,51,5,4,0,8,2,2,14,6,0,2,0,0,0,84,42,42,
2023,Azerbaijan Grand Prix,Race,race,Haas F1 Team,HUL,MAG,101,50,51,3,5,0,12,2,2,14,8,2,9,0,0,0,75,26,26,
2023,Azerbaijan Grand Prix,Race,race,McLaren,NOR,PIA,102,51,51,2,4,0,13,2,2,14,8,2,4,0,0,0,79,36,36,
2023,Azerbaijan Grand Prix,Race,race,Mercedes,HAM,RUS,102,51,51,4,6,0,12,2,2,14,7,1,6,0,0,0,78,35,35,
2023,Azerbaijan Grand Prix,Race,race,Red Bull Racing,PER,VER,102,51,51,5,4,0,9,2,2,14,6,2,5,0,0,0,81,36,36,
2023,Azerbaijan Grand Prix,Race,race,Williams,ALB,SAR,102,51,51,1,4,0,14,2,2,14,8,2,5,0,0,0,77,35,35,
2023,Azerbaijan Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,30,19,11,12,16,0,16,2,2,9,0,0,3,0,0,2,7,2,0,insufficient_matched_pairs
2023,Azerbaijan Grand Prix,Qualifying,qualifying,AlphaTauri,DEV,TSU,26,3,23,10,14,0,14,2,2,6,0,0,2,0,0,3,7,0,0,insufficient_matched_pairs
2023,Azerbaijan Grand Prix,Qualifying,qualifying,Alpine,GAS,OCO,25,6,19,11,14,0,14,2,2,9,0,0,2,0,0,2,6,1,0,insufficient_matched_pairs
2023,Azerbaijan Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,46,23,23,18,25,0,25,2,2,11,0,0,5,0,0,5,13,4,4,
2023,Azerbaijan Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,45,21,24,19,25,0,27,2,2,11,0,0,4,0,0,4,12,3,3,
2023,Azerbaijan Grand Prix,Qualifying,qualifying,Haas F1 Team,HUL,MAG,19,10,9,8,10,0,10,2,2,9,0,0,3,0,0,1,2,0,0,insufficient_matched_pairs
2023,Azerbaijan Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,44,20,24,17,23,0,23,2,2,11,0,0,4,0,0,3,14,4,4,
2023,Azerbaijan Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,42,24,18,17,24,0,24,2,2,11,0,0,2,0,0,2,9,3,3,
2023,Azerbaijan Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,41,21,20,19,27,0,27,2,2,12,0,0,0,0,0,1,10,3,3,
2023,Azerbaijan Grand Prix,Qualifying,qualifying,Williams,ALB,SAR,38,19,19,14,20,0,20,2,2,12,0,0,4,0,0,2,10,3,3,
2023,Miami Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,114,57,57,0,4,0,6,2,2,0,0,1,7,0,0,0,99,35,35,
2023,Miami Grand Prix,Race,race,AlphaTauri,DEV,TSU,114,57,57,0,4,0,6,2,2,0,0,1,7,0,0,0,99,40,40,
2023,Miami Grand Prix,Race,race,Alpine,GAS,OCO,114,57,57,0,4,0,6,2,2,0,0,2,11,0,0,0,95,40,40,
2023,Miami Grand Prix,Race,race,Aston Martin,ALO,STR,114,57,57,0,4,0,6,2,2,0,0,2,9,0,0,0,97,36,36,
2023,Miami Grand Prix,Race,race,Ferrari,LEC,SAI,114,57,57,0,4,0,6,2,2,0,0,2,11,0,0,0,95,42,42,
2023,Miami Grand Prix,Race,race,Haas F1 Team,HUL,MAG,114,57,57,0,4,0,6,2,2,0,0,4,13,0,0,0,94,33,33,
2023,Miami Grand Prix,Race,race,McLaren,NOR,PIA,113,57,56,0,4,0,6,2,2,0,0,1,11,0,0,0,94,40,40,
2023,Miami Grand Prix,Race,race,Mercedes,HAM,RUS,114,57,57,0,4,0,6,2,2,0,0,3,5,0,0,0,100,45,45,
2023,Miami Grand Prix,Race,race,Red Bull Racing,PER,VER,114,57,57,0,4,0,6,2,2,0,0,0,7,0,0,0,99,39,39,
2023,Miami Grand Prix,Race,race,Williams,ALB,SAR,113,57,56,0,4,0,6,2,2,0,0,2,8,0,0,0,98,28,28,
2023,Miami Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,32,15,17,9,15,0,15,2,2,1,0,0,4,0,0,6,11,5,5,
2023,Miami Grand Prix,Qualifying,qualifying,AlphaTauri,DEV,TSU,26,16,10,7,12,0,12,2,2,0,0,0,4,0,0,4,10,4,4,
2023,Miami Grand Prix,Qualifying,qualifying,Alpine,GAS,OCO,38,19,19,12,22,0,22,2,2,1,0,0,0,0,0,4,10,5,5,
2023,Miami Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,26,18,8,8,11,0,13,2,2,1,0,0,4,0,0,4,8,3,3,
2023,Miami Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,36,18,18,11,15,0,17,2,2,1,0,0,4,0,0,8,9,4,4,
2023,Miami Grand Prix,Qualifying,qualifying,Haas F1 Team,HUL,MAG,34,15,19,11,19,0,20,2,2,1,0,0,2,0,0,3,10,4,4,
2023,Miami Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,17,8,9,5,8,0,8,2,2,0,0,0,0,0,0,4,5,2,0,insufficient_matched_pairs
2023,Miami Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,35,15,20,14,22,0,23,2,2,1,0,0,1,0,0,1,10,5,5,
2023,Miami Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,35,20,15,15,20,0,24,2,2,2,0,0,0,0,0,2,8,4,4,
2023,Miami Grand Prix,Qualifying,qualifying,Williams,ALB,SAR,25,15,10,5,10,0,10,2,2,0,0,0,2,0,0,7,8,3,3,
2023,Monaco Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,154,77,77,0,6,0,7,2,2,23,0,2,5,3,0,0,119,51,51,
2023,Monaco Grand Prix,Race,race,AlphaTauri,DEV,TSU,153,77,76,0,4,0,6,2,2,21,0,1,6,1,0,0,124,61,61,
2023,Monaco Grand Prix,Race,race,Alpine,GAS,OCO,156,78,78,0,8,0,10,2,2,22,0,3,11,1,0,0,117,28,28,
2023,Monaco Grand Prix,Race,race,Aston Martin,ALO,STR,132,78,54,1,5,0,8,2,2,16,0,1,10,2,0,0,104,41,41,
2023,Monaco Grand Prix,Race,race,Ferrari,LEC,SAI,156,78,78,0,8,0,10,2,2,22,0,4,11,0,0,0,117,48,48,
2023,Monaco Grand Prix,Race,race,Haas F1 Team,HUL,MAG,147,76,71,2,9,0,10,2,2,23,0,3,9,1,0,0,115,50,50,
2023,Monaco Grand Prix,Race,race,McLaren,NOR,PIA,154,77,77,0,6,0,8,2,2,20,0,0,7,2,0,0,124,17,17,
2023,Monaco Grand Prix,Race,race,Mercedes,HAM,RUS,156,78,78,0,6,0,8,2,2,20,0,2,9,0,0,0,122,32,32,
2023,Monaco Grand Prix,Race,race,Red Bull Racing,PER,VER,154,76,78,0,12,0,13,2,2,24,0,2,12,2,0,0,113,11,11,
2023,Monaco Grand Prix,Race,race,Williams,ALB,SAR,153,77,76,0,10,0,12,2,2,23,0,3,10,2,0,0,113,25,25,
2023,Monaco Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,35,22,13,6,12,0,12,2,2,4,0,0,2,0,0,10,12,4,4,
2023,Monaco Grand Prix,Qualifying,qualifying,AlphaTauri,DEV,TSU,49,20,29,11,24,0,24,2,2,5,0,0,5,0,0,9,16,6,6,
2023,Monaco Grand Prix,Qualifying,qualifying,Alpine,GAS,OCO,51,25,26,12,24,0,24,2,2,6,0,0,8,0,0,9,18,4,4,
2023,Monaco Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,44,25,19,10,20,0,20,2,2,6,0,0,3,0,0,9,14,5,5,
2023,Monaco Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,54,26,28,12,26,0,26,2,2,7,0,0,2,0,0,11,16,5,5,
2023,Monaco Grand Prix,Qualifying,qualifying,Haas F1 Team,HUL,MAG,17,8,9,4,8,0,8,2,2,2,0,0,1,0,0,4,5,2,0,insufficient_matched_pairs
2023,Monaco Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,45,23,22,9,18,0,18,2,2,8,0,0,9,0,0,10,15,6,6,
2023,Monaco Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,59,30,29,9,30,0,30,2,2,6,0,0,4,0,0,10,19,5,5,
2023,Monaco Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,34,4,30,8,14,0,14,2,2,4,0,0,1,0,0,9,11,1,0,insufficient_matched_pairs
2023,Monaco Grand Prix,Qualifying,qualifying,Williams,ALB,SAR,32,19,13,9,16,0,16,2,2,3,0,0,3,0,0,5,11,4,4,
2023,Spanish Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,131,65,66,0,8,0,10,2,2,0,0,4,15,0,0,0,103,42,42,
2023,Spanish Grand Prix,Race,race,AlphaTauri,DEV,TSU,131,65,66,0,8,0,10,2,2,0,0,5,14,0,0,0,105,42,42,
2023,Spanish Grand Prix,Race,race,Alpine,GAS,OCO,132,66,66,0,8,0,10,2,2,0,0,4,10,0,0,0,110,45,45,
2023,Spanish Grand Prix,Race,race,Aston Martin,ALO,STR,132,66,66,0,8,0,10,2,2,0,0,4,15,0,0,0,106,36,36,
2023,Spanish Grand Prix,Race,race,Ferrari,LEC,SAI,132,66,66,0,9,0,10,2,2,0,0,3,11,0,0,0,109,28,28,
2023,Spanish Grand Prix,Race,race,Haas F1 Team,HUL,MAG,130,65,65,0,12,0,14,2,2,0,0,8,11,0,0,0,102,42,42,
2023,Spanish Grand Prix,Race,race,McLaren,NOR,PIA,130,65,65,0,10,0,11,2,2,0,0,4,11,0,0,0,106,45,45,
2023,Spanish Grand Prix,Race,race,Mercedes,HAM,RUS,132,66,66,0,8,0,10,2,2,0,0,2,11,0,0,0,110,47,47,
2023,Spanish Grand Prix,Race,race,Red Bull Racing,PER,VER,132,66,66,0,8,0,10,2,2,0,0,1,8,0,0,0,113,50,50,
2023,Spanish Grand Prix,Race,race,Williams,ALB,SAR,130,65,65,0,9,0,10,2,2,0,0,3,14,0,0,0,104,29,29,
2023,Spanish Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,26,10,16,10,16,0,16,2,2,6,0,0,2,3,0,0,8,3,3,
2023,Spanish Grand Prix,Qualifying,qualifying,AlphaTauri,DEV,TSU,35,16,19,12,23,0,23,2,2,7,0,0,1,4,0,2,8,4,4,
2023,Spanish Grand Prix,Qualifying,qualifying,Alpine,GAS,OCO,42,21,21,18,28,0,28,2,2,6,0,0,0,5,0,0,13,4,4,
2023,Spanish Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,41,18,23,17,26,0,26,2,2,6,0,0,1,4,0,1,12,3,3,
2023,Spanish Grand Prix,Qualifying,qualifying,Ferrari,LEC,SAI,32,10,22,11,18,0,18,2,2,4,0,0,1,3,0,2,10,3,3,
2023,Spanish Grand Prix,Qualifying,qualifying,Haas F1 Team,HUL,MAG,27,18,9,11,18,0,18,2,2,8,0,0,0,4,0,0,5,1,0,insufficient_matched_pairs
2023,Spanish Grand Prix,Qualifying,qualifying,McLaren,NOR,PIA,42,22,20,18,28,0,28,2,2,6,0,0,1,5,0,1,11,4,4,
2023,Spanish Grand Prix,Qualifying,qualifying,Mercedes,HAM,RUS,41,23,18,15,24,0,24,2,2,6,0,0,2,4,0,4,13,5,5,
2023,Spanish Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,VER,37,17,20,14,22,0,22,2,2,6,0,0,1,4,0,3,10,4,4,
2023,Spanish Grand Prix,Qualifying,qualifying,Williams,ALB,SAR,14,8,6,6,10,0,10,2,2,4,0,0,0,1,0,0,4,2,0,insufficient_matched_pairs
2023,Canadian Grand Prix,Race,race,Alfa Romeo,BOT,ZHO,139,70,69,0,6,0,20,2,2,20,14,4,14,0,0,0,98,25,25,
2023,Canadian Grand Prix,Race,race,AlphaTauri,DEV,TSU,139,69,70,0,8,0,22,2,2,19,14,2,10,0,0,0,103,20,20,
2023,Canadian Grand Prix,Race,race,Alpine,GAS,OCO,140,70,70,0,8,0,21,2,2,20,13,5,11,0,0,0,103,40,40,
2023,Canadian Grand Prix,Race,race,Aston Martin,ALO,STR,140,70,70,0,8,0,20,2,2,19,13,2,12,0,0,0,103,39,39,
2023,Canadian Grand Prix,Race,race,Ferrari,LEC,SAI,140,70,70,0,4,0,19,2,2,20,13,2,21,0,0,0,94,41,41,
2023,Canadian Grand Prix,Race,race,Haas F1 Team,HUL,MAG,138,69,69,0,8,0,22,2,2,18,13,4,13,0,0,0,99,26,26,
2023,Canadian Grand Prix,Race,race,McLaren,NOR,PIA,140,70,70,0,8,0,18,2,2,20,12,4,12,0,0,0,103,48,48,
2023,Canadian Grand Prix,Race,race,Mercedes,HAM,RUS,124,70,54,2,7,0,17,2,2,19,12,2,11,0,0,0,91,23,23,
2023,Canadian Grand Prix,Race,race,Red Bull Racing,PER,VER,140,70,70,0,8,0,21,2,2,20,13,1,15,0,0,0,97,31,31,
2023,Canadian Grand Prix,Race,race,Williams,ALB,SAR,77,70,7,1,2,0,10,2,2,11,8,1,8,0,0,0,55,4,0,insufficient_matched_pairs
2023,Canadian Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,ZHO,35,24,11,6,15,0,15,2,2,4,0,0,4,2,0,5,14,4,4,
2023,Canadian Grand Prix,Qualifying,qualifying,AlphaTauri,DEV,TSU,23,12,11,4,11,0,11,2,2,3,0,0,2,2,0,3,9,4,4,
2023,Canadian Grand Prix,Qualifying,qualifying,Alpine,GAS,OCO,36,11,25,7,13,0,13,2,2,4,0,0,5,3,0,6,14,5,5,
2023,Canadian Grand Prix,Qualifying,qualifying,Aston Martin,ALO,STR,45,25,20,9,24,0,24,2,2,6,0,0,5,3,0,6,14,6,6,
